nombre|stock|precio|marca|link|hora|fecha
Alimento para Gato Gati Pollo, Zanahoria y Espinaca 1 Kg.|6|178.10|GATI|https://diaonline.supermercadosdia.com.ar/alimento-para-gato-gati-pollo-zanahoria-y-espinaca-1-kg-273875/p|01:25:03|2022-03-20
Piedritas Sanitarias DIA 2 Kg.|24|269.99|DIA|https://diaonline.supermercadosdia.com.ar/piedritas-sanitarias-dia-2-kg-148397/p|01:25:03|2022-03-20
Alimento para Gatos DIA Pescado 500 Gr.|55|145.00|DIA|https://diaonline.supermercadosdia.com.ar/alimento-para-gatos-dia-pescado-500-gr-69692/p|01:25:03|2022-03-20
Alimento para Perros Dogui Cachorro con Carne, Pollo, Cereales, Vegetales y Leche 1,5 Kg.|20|431.34|ARTESANAL|https://diaonline.supermercadosdia.com.ar/alimento-para-perros-dogui-cachorro-con-carne-pollo-cereales-vegetales-y-leche-15-kg-278722/p|01:25:03|2022-03-20
Alimento para Perros Dogui Pollo con Vegetales 1,5 Kg.|12|189.10|ARTESANAL|https://diaonline.supermercadosdia.com.ar/alimento-para-perros-dogui-pollo-con-vegetales-15-kg-270257/p|01:25:03|2022-03-20
Alimento para Gatos Cat Chow Adultos Pescado 500 Gr.|16|266.51|CAT CHOW|https://diaonline.supermercadosdia.com.ar/alimento-para-gatos-cat-chow-adultos-pescado-500-gr-104374/p|01:25:03|2022-03-20
Alimento para Perros DIA Adultos Carne 3 Kg.|11|475.00|DIA|https://diaonline.supermercadosdia.com.ar/alimento-para-perros-dia-adultos-carne-3-kg-69640/p|01:25:03|2022-03-20
Alimento Seco para Gatos Gati Salmón y Pollo 500 Gr.|15|229.35|GATI|https://diaonline.supermercadosdia.com.ar/alimento-seco-para-gatos-gati-salmon-y-pollo-500-gr-282738/p|01:25:03|2022-03-20
Alimento Seco para Gatos Purina One Gatitos Pollo y Carne 500 Gr.|14|434.91|PURINA ONE|https://diaonline.supermercadosdia.com.ar/alimento-seco-para-gatos-purina-one-gatitos-pollo-y-carne-500-gr-277853/p|01:25:03|2022-03-20
Alimento para Gatos Cat Chow Mariscos y Pescado 1 Kg.|13|454.00|CAT CHOW|https://diaonline.supermercadosdia.com.ar/alimento-para-gatos-cat-chow-mariscos-y-pescado-1-kg-270253/p|01:25:03|2022-03-20
Alimento para Perros DIA Adultos Carne 1,3 Kg.|26|220.00|DIA|https://diaonline.supermercadosdia.com.ar/alimento-para-perros-dia-adultos-carne-13-kg-119305/p|01:25:03|2022-03-20
Alimento Seco para Gatos Cat Chow Adultos Carne y Pollo 500 Gr.|24|351.20|CAT CHOW|https://diaonline.supermercadosdia.com.ar/alimento-seco-para-gatos-cat-chow-adultos-carne-y-pollo-500-gr-282811/p|01:25:03|2022-03-20
Alimento Seco para Gatos Gati Salmón y Pollo 3 Kg.|8|993.32|GATI|https://diaonline.supermercadosdia.com.ar/alimento-seco-para-gatos-gati-salmon-y-pollo-3-kg-282739/p|01:25:03|2022-03-20
Alimento para Perros Dogui Cachorro con Carne, Pollo, Cereales, Vegetales y Leche 3 Kg.|8|775.88|ARTESANAL|https://diaonline.supermercadosdia.com.ar/alimento-para-perros-dogui-cachorro-con-carne-pollo-cereales-vegetales-y-leche-3-kg-278724/p|01:25:03|2022-03-20
Alimento para Perros Dogui con Carne, Pollo, Cereales y Vegetales 1,5 Kg.|11|392.00|ARTESANAL|https://diaonline.supermercadosdia.com.ar/alimento-para-perros-dogui-con-carne-pollo-cereales-y-vegetales-15-kg-278721/p|01:25:03|2022-03-20
Alimento para Perros Dogui con Carne, Pollo, Cereales y Vegetales 8 Kg.|3|1.673.06|ARTESANAL|https://diaonline.supermercadosdia.com.ar/alimento-para-perros-dogui-con-carne-pollo-cereales-y-vegetales-8-kg-278719/p|01:25:03|2022-03-20
Alimento para Perros Dog Chow Control de Peso Adultos 1,5 Kg.|2|360.00|DOG CHOW|https://diaonline.supermercadosdia.com.ar/alimento-para-perros-dog-chow-control-de-peso-adultos-15-kg-274871/p|01:25:03|2022-03-20
Alimento para Perros Dog Chow Adultos sin colorantes Pollo y Carne 3 Kg.|2|640.00|DOG CHOW|https://diaonline.supermercadosdia.com.ar/alimento-para-perros-dog-chow-adultos-sin-colorantes-pollo-y-carne-3-kg-273376/p|01:25:03|2022-03-20
Alimento para Gatos Cat Chow 1 - 12 meses 500 Gr.|11|228.14|CAT CHOW|https://diaonline.supermercadosdia.com.ar/alimento-para-gatos-cat-chow-1--12-meses-500-gr-236978/p|01:25:03|2022-03-20
Alimento para Perros DIA Adultos Carne 8 Kg.|7|1.230.00|DIA|https://diaonline.supermercadosdia.com.ar/alimento-para-perros-dia-adultos-carne-8-kg-69690/p|01:25:03|2022-03-20
Sofa Casa Lazy Cat|1|5.640.00|SILVIA       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/sofa-casa-lazy-cat-720624/p|01:25:03|2022-03-20
Alimento Tropical Betta Granulat|3|820.00|THE HAPPY SNACK       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/alimento-tropical-betta-granulat-720623/p|01:25:03|2022-03-20
Alimento Tropical D-Allio Plus Granulat|27|2.020.00|THE HAPPY SNACK       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/alimento-tropical-d-allio-plus-granulat-720622/p|01:25:03|2022-03-20
Alimento Tropical D-Allio Plus|28|1.970.00|THE HAPPY SNACK       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/alimento-tropical-d-allio-plus-720621/p|01:25:03|2022-03-20
Alimento Tropical Goldfish Color|3|1.090.00|THE HAPPY SNACK       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/alimento-tropical-goldfish-color-720620/p|01:25:03|2022-03-20
Alimento Tropical Goldfish Color Pellet|36|1.240.00|THE HAPPY SNACK       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/alimento-tropical-goldfish-color-pellet-720619/p|01:25:03|2022-03-20
Alimento Tropical Koi & Goldfish Basic Sticks|8|1.420.00|THE HAPPY SNACK       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/alimento-tropical-koi---goldfish-basic-sticks-720618/p|01:25:03|2022-03-20
Alimento Tropical Nonivit Tablets Sachet|7|570.00|THE HAPPY SNACK       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/alimento-tropical-nonivit-tablets-sachet-720601/p|01:25:03|2022-03-20
Alimento Tropical Supervit|34|1.170.00|THE HAPPY SNACK       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/alimento-tropical-supervit-720600/p|01:25:03|2022-03-20
Alimento Tropical Tanganyika Chips|33|4.120.00|THE HAPPY SNACK       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/alimento-tropical-tanganyika-chips-720599/p|01:25:03|2022-03-20
Alimento Tropical Africa Hervibore|11|4.800.00|THE HAPPY SNACK       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/alimento-tropical-africa-hervibore-720598/p|01:25:03|2022-03-20
Cono Kegel Tropical Para Desove|25|3.790.00|THE HAPPY SNACK       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/cono-kegel-tropical-para-desove-720597/p|01:25:03|2022-03-20
Alimento Tropical Koi & Goldfish Colour Sticks|7|1.700.00|THE HAPPY SNACK       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/alimento-tropical-koi---goldfish-colour-sticks-720596/p|01:25:03|2022-03-20
Alimento Tropical Nanovit Granulat Sachet|14|550.00|THE HAPPY SNACK       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/alimento-tropical-nanovit-granulat-sachet-720595/p|01:25:03|2022-03-20
Alimento Tropical Goldfish Color Pellet S|22|1.320.00|THE HAPPY SNACK       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/alimento-tropical-goldfish-color-pellet-s-720594/p|01:25:03|2022-03-20
Alimento Tropifit Para Erizo|17|2.380.00|LIFE QUALITY       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/alimento-tropifit-para-erizo-720593/p|01:25:03|2022-03-20
Alimento Tropifit Para Conejillo De Indias|19|1.870.00|LIFE QUALITY       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/alimento-tropifit-para-conejillo-de-indias-720592/p|01:25:03|2022-03-20
Snack Tropifit Para Roedores Y Conejos|32|1.260.00|LIFE QUALITY       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/snack-tropifit-para-roedores-y-conejos-720591/p|01:25:03|2022-03-20
Filtro Interno Atman ATF 104|2|6.160.00|Atman       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/filtro-interno-atman-atf-104-720588/p|01:25:03|2022-03-20
Alimento Tropifit Para Hurón|56|2.420.00|LIFE QUALITY       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/alimento-tropifit-para-huron-720587/p|01:25:03|2022-03-20
Hueso Cancat Glows In The Dark|21|1.780.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/hueso-cancat-glows-in-the-dark-720582/p|01:25:03|2022-03-20
Juguete Cancat Bife De Nylon|36|2.100.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/juguete-cancat-bife-de-nylon-720581/p|01:25:03|2022-03-20
Correa Zeus Traffic Handle Rojo 1,8 Metros|3|1.790.00|TITIZ       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/correa-zeus-traffic-handle-rojo-18-metros-720579/p|01:25:03|2022-03-20
Correa Zeus Traffic Handle Oliva 1,8 Metros|4|1.580.00|TITIZ       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/correa-zeus-traffic-handle-oliva-18-metros-720578/p|01:25:03|2022-03-20
Correa Zeus Traffic Handle Azul 1,8 Metros|13|1.790.00|TITIZ       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/correa-zeus-traffic-handle-azul-18-metros-720577/p|01:25:03|2022-03-20
Pouch Fancy Feast Petit Filet Salmon|355|190.00|FANCY FEAST       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/pouch-fancy-feast-petit-filet-salmon-720576/p|01:25:03|2022-03-20
Pouch Fancy Feast Goulash Pavo|180|190.00|FANCY FEAST       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/pouch-fancy-feast-goulash-pavo-720575/p|01:25:03|2022-03-20
Pouch Fancy Feast Goulash Atun|474|190.00|FANCY FEAST       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/pouch-fancy-feast-goulash-atun-720574/p|01:25:03|2022-03-20
Pouch Fancy Feast Demi Glace Salmon|291|190.00|FANCY FEAST       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/pouch-fancy-feast-demi-glace-salmon-720573/p|01:25:03|2022-03-20
Rascador Cocooning Snowball|11|1.980.00|BONDUELLE       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/rascador-cocooning-snowball-720567/p|01:25:03|2022-03-20
Rascador Cocooning Spook|21|1.980.00|BONDUELLE       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/rascador-cocooning-spook-720566/p|01:25:03|2022-03-20
Correa Animal Pet Antishock Azul|21|3.490.00|GORDON'S       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/correa-animal-pet-antishock-azul-720564/p|01:25:03|2022-03-20
Correa Animal Pet Antishock Roja|21|3.490.00|GORDON'S       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/correa-animal-pet-antishock-roja-720563/p|01:25:03|2022-03-20
Collar Reflectivo Animal Pet Naranja Costura Blanca|9|1.440.00|GORDON'S       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/collar-reflectivo-animal-pet-naranja-costura-blanca-720562/p|01:25:03|2022-03-20
Collar Reflectivo Animal Pet Negro Costura Blanca|6|1.440.00|GORDON'S       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/collar-reflectivo-animal-pet-negro-costura-blanca-720561/p|01:25:03|2022-03-20
Correa Reflectiva Animal Pet Roja|12|1.450.00|GORDON'S       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/correa-reflectiva-animal-pet-roja-720560/p|01:25:03|2022-03-20
Correa Reflectiva Animal Pet Naranja|2|1.040.00|GORDON'S       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/correa-reflectiva-animal-pet-naranja-720559/p|01:25:03|2022-03-20
Repuesto Alfombra Cesped Dogstuff|2|2.220.00|Dog Stuff       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/repuesto-alfombra-cesped-dogstuff-720548/p|01:25:03|2022-03-20
Cepillo Oveja Negra|9|1.000.00|TEREPIN       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/cepillo-oveja-negra-720543/p|01:25:03|2022-03-20
Ratones Cancat Duo De Hilo|96|1.450.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/ratones-cancat-duo-de-hilo-720541/p|01:25:03|2022-03-20
Cañita Cancat Smile|115|1.190.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/cañita-cancat-smile-720540/p|01:25:03|2022-03-20
Lanza Pelota Jawena Huck N Tuck|1|7.380.00|PURINA ONE       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/lanza-pelota-jawena-huck-n-tuck-720538/p|01:25:03|2022-03-20
Cepillo Doble Rast De Madera|6|880.00|COLON SELECTO       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/cepillo-doble-rast-de-madera-720536/p|01:25:03|2022-03-20
Palita Sanitaria Pets|44|110.00|ALIMENTARIA LA POMPEYA       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/palita-sanitaria-pets-720534/p|01:25:03|2022-03-20
Transportadora Bergamo Gipsy Puerta De Metal|12|5.260.00|CHIKITOYS       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/transportadora-bergamo-gipsy-puerta-de-metal-720533/p|01:25:03|2022-03-20
Palitos Puppis|28|670.00|DR. A CORMILLOT       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/palitos-puppis-720531/p|01:25:03|2022-03-20
Kit Sanitario Bergamo Litera Comedero Y Palita|150|2.950.00|CHIKITOYS       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/kit-sanitario-bergamo-litera-comedero-y-palita-720528/p|01:25:03|2022-03-20
Acondicionador Puro Acuarium|23|670.00|FRUTA 3       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/acondicionador-puro-acuarium-720526/p|01:25:03|2022-03-20
Antihongos Puro Acuarium|8|600.00|FRUTA 3       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/antihongos-puro-acuarium-720525/p|01:25:03|2022-03-20
Alguicida Puro Acuarium|4|600.00|FRUTA 3       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/alguicida-puro-acuarium-720524/p|01:25:03|2022-03-20
Clarificador Puro Acuarium|11|600.00|FRUTA 3       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/clarificador-puro-acuarium-720522/p|01:25:03|2022-03-20
Antibacterial Puro Acuarium|7|600.00|FRUTA 3       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/antibacterial-puro-acuarium-720521/p|01:25:03|2022-03-20
Anticloro Puro Acuarium|17|370.00|FRUTA 3       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/anticloro-puro-acuarium-720520/p|01:25:03|2022-03-20
Cinta Antirasguño Zootec|22|1.080.00|Zootec       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/cinta-antirasguño-zootec-720519/p|01:25:03|2022-03-20
Cubos De Heno Zootec|181|770.00|Zootec       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/cubos-de-heno-zootec-720518/p|01:25:03|2022-03-20
Cama Zootec Con Sopapa Para Ventana|1|5.640.00|Zootec       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/cama-zootec-con-sopapa-para-ventana-720517/p|01:25:03|2022-03-20
Heno En Rama Zootec|201|1.070.00|Zootec       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/heno-en-rama-zootec-720516/p|01:25:03|2022-03-20
Tunel Zootec De Tela|15|3.310.00|Zootec       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/tunel-zootec-de-tela-720515/p|01:25:03|2022-03-20
Cañita Cancat Escorpion De Tela|39|1.500.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/cañita-cancat-escorpion-de-tela-720514/p|01:25:03|2022-03-20
Correa Reflectiva Animal Pet Azul|23|1.450.00|GORDON'S       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/correa-reflectiva-animal-pet-azul-720510/p|01:25:03|2022-03-20
Alfombra Sanitaria PañoPet Mini Compact|3|430.00|GO       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/alfombra-sanitaria-pañopet-mini-compact-720508/p|01:25:03|2022-03-20
Almohadón WePets Tussor|47|9.500.00|GODET       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/almohadon-wepets-tussor-720507/p|01:25:03|2022-03-20
Bebedero y Comedero con Dispenser|8|1.750.00|CHIKITOYS       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/bebedero-y-comedero-con-dispenser-720506/p|01:25:03|2022-03-20
Colchon Huella Corderito Gris|1|6.620.00|BENEDICTINO       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/colchon-huella-corderito-gris-720503/p|01:25:03|2022-03-20
Comedero Automatico Stefanplast Break|29|2.300.00|APEROL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/comedero-automatico-stefanplast-break-720501/p|01:25:03|2022-03-20
Comedero Nuvola Come Lento|11|2.360.00|CHIKITOYS       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/comedero-nuvola-come-lento-720500/p|01:25:03|2022-03-20
Comedero con Dispenser|10|3.330.00|CHIKITOYS       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/comedero-con-dispenser-720499/p|01:25:03|2022-03-20
Comedero con Dispenser|20|3.870.00|CHIKITOYS       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/comedero-con-dispenser-720498/p|01:25:03|2022-03-20
Litera Cerrada Cancat Komoda Con Palita Y Filtro De Carbono|15|6.180.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/litera-cerrada-cancat-komoda-con-palita-y-filtro-de-carbono-720497/p|01:25:03|2022-03-20
Litera Abierta Cancat Misso Con Bandeja Filtradora|6|6.760.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/litera-abierta-cancat-misso-con-bandeja-filtradora-720496/p|01:25:03|2022-03-20
Litera Cerrada Cancat Pixi Con Filtro De Carbono|20|7.490.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/litera-cerrada-cancat-pixi-con-filtro-de-carbono-720495/p|01:25:03|2022-03-20
Litera Cerrada Cancat Netta Con Palita Y Filtro De Carbono|4|6.820.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/litera-cerrada-cancat-netta-con-palita-y-filtro-de-carbono-720494/p|01:25:03|2022-03-20
Litera Abierta Sanitaria Juliet con Borde|5|2.500.00|CHIKITOYS       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/litera-abierta-sanitaria-juliet-con-borde-720493/p|01:25:03|2022-03-20
Litera Abierta Stefanplast Sprint 20 Con Borde|5|2.450.00|APEROL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/litera-abierta-stefanplast-sprint-20-con-borde-720492/p|01:25:03|2022-03-20
Manta Kika Deco|1|3.000.00|Kika Dog       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/manta-kika-deco-720491/p|01:25:03|2022-03-20
Paños Absorbentes Dry-Tech Entrenamiento Cachorros|56|7.590.00|LYSOL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/paños-absorbentes-dry-tech-entrenamiento-cachorros-720487/p|01:25:03|2022-03-20
Piedras Sanitarias Silica Aglutinante Power Mix Lavanda|111|3.120.00|PUYEHUE       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/piedras-sanitarias-silica-aglutinante-power-mix-lavanda-720486/p|01:25:03|2022-03-20
Repuesto Filtro de Carbon para Litera Romeo|88|500.00|CHIKITOYS       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/repuesto-filtro-de-carbon-para-litera-romeo-720485/p|01:25:03|2022-03-20
Transportadora Vari Kennel 32|1|15.510.00|Kennel       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/transportadora-vari-kennel-32-720482/p|01:25:03|2022-03-20
Comedero PetMate Automático Digital|1|15.610.00|LA DIVISA       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/comedero-petmate-automatico-digital-720477/p|01:25:03|2022-03-20
Juguete Rast Pez TPR|10|190.00|COLON SELECTO       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/juguete-rast-pez-tpr-720476/p|01:25:03|2022-03-20
Hueso de Goma Rast|37|600.00|COLON SELECTO       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/hueso-de-goma-rast-720475/p|01:25:03|2022-03-20
Juguete Rast Interactivo y Dispenser de Comida|11|1.520.00|COLON SELECTO       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/juguete-rast-interactivo-y-dispenser-de-comida-720474/p|01:25:03|2022-03-20
Dispenser Automatico Rast|5|4.760.00|COLON SELECTO       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/dispenser-automatico-rast-720473/p|01:25:03|2022-03-20
Juguete Cancat Corcho|143|1.080.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/juguete-cancat-corcho-720471/p|01:25:03|2022-03-20
Juguete Jumbo Diario|39|820.00|ECCOLE       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/juguete-jumbo-diario-720470/p|01:25:03|2022-03-20
Cañita Cancat Pez|67|1.100.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/cañita-cancat-pez-720468/p|01:25:03|2022-03-20
